# n; site name; has IPv6 address; IPv6 download works; all nameservers; IPv6 nameservers
189;beol.hu;yes;yes;2;2
190;helyesiras.mta.hu;no;N/A;1;1
191;bama.hu;yes;yes;2;2
192;edenkert.hu;no;N/A;3;1
193;azenkutyam.hu;yes;yes;2;2
194;angol-magyar-szotar.hu;no;N/A;2;0
195;otthonokesmegoldasok.hu;no;N/A;3;2
196;napidroid.hu;no;N/A;2;0
197;magyar-angol-szotar.hu;no;N/A;2;0
198;sport365.hu;no;N/A;4;0
199;libri.hu;no;N/A;3;0
200;puliwood.hu;no;N/A;3;2
201;nemzeticegtar.hu;no;N/A;3;0
202;doily.hu;no;N/A;3;0
203;kepmas.hu;yes;yes;2;2
204;f1vilag.hu;no;N/A;2;2
205;veol.hu;yes;yes;2;2
206;autoszektor.hu;no;N/A;2;2
207;napidoktor.hu;yes;yes;2;2
208;goodstuff.hu;no;N/A;2;1
209;mult-kor.hu;yes;yes;2;2
210;koltozzbe.hu;no;N/A;2;1
211;vaol.hu;yes;yes;2;2
212;heol.hu;yes;yes;2;2
213;prospecto.hu;no;N/A;2;0
214;radio1.hu;no;N/A;2;0
215;indirekt.hu;no;N/A;2;2
216;utvonalterv.hu;no;N/A;3;0
217;balintgazda.hu;no;N/A;3;0
218;g-portal.hu;no;N/A;2;2
219;utazomajom.hu;no;N/A;2;2
220;magyarhirlap.hu;yes;no;2;2
221;autoalkatresz.hu;no;N/A;2;1
222;ujsagmuzeum.hu;no;N/A;3;0
223;bitcoinbazis.hu;yes;yes;2;2
224;gmail.hu;yes;yes;2;2
225;sonline.hu;yes;yes;2;2
226;bronson.men;no;N/A;3;3
227;turistamagazin.hu;no;N/A;3;3
228;nool.hu;yes;yes;2;2
229;egriugyek.hu;no;N/A;2;2
230;igenyesferfi.hu;yes;yes;2;2
231;uzletem.hu;no;N/A;2;0
232;ado.hu;no;N/A;2;0
233;sassy.hu;yes;yes;2;2
234;lakmusz.hu;yes;no;2;2
235;ulloi129.hu;no;N/A;2;2
236;esport1.hu;no;N/A;4;0
237;twn.hu;no;N/A;2;0
238;mymirror.hu;no;N/A;2;2
239;kepesmotor.hu;no;N/A;2;2
240;berek.hu;no;N/A;2;1
241;lifetv.hu;no;N/A;3;2
242;randivonal.hu;no;N/A;2;0
243;pcguru.hu;no;N/A;2;0
244;metkep.hu;no;N/A;3;0
245;szegeder.hu;no;N/A;4;0
246;szuloklapja.hu;no;N/A;2;2
247;bestofcafe.hu;no;N/A;2;0
248;idokep.eu;yes;yes;2;2
249;wellandfit.hu;no;N/A;4;4
250;balkonada.hu;no;N/A;3;0
251;vous.hu;no;N/A;2;0
252;hir.ma;yes;yes;2;2
253;kaposvarmost.hu;yes;yes;3;3
254;nemet-magyar-szotar.hu;no;N/A;2;0
255;digitalhungary.hu;yes;yes;2;2
256;cookta.hu;no;N/A;2;0
257;koloknet.hu;no;N/A;2;0
258;iho.hu;no;N/A;2;0
259;parom.hu;yes;yes;2;2
260;haziallat.hu;no;N/A;3;1
261;szotar.sztaki.hu;no;N/A;1;1
262;ceginfo.hu;no;N/A;3;0
263;kirandulastippek.hu;no;N/A;2;0
264;dmdamedia.eu;no;N/A;3;0
265;ugytudjuk.hu;no;N/A;2;0
266;termalfurdo.hu;yes;yes;2;2
267;kutyabarathelyek.hu;yes;yes;2;2
268;777blog.hu;no;N/A;2;0
269;holdpont.hu;no;N/A;3;0
270;nagyszuloklapja.hu;no;N/A;2;2
271;ridikul.hu;no;N/A;2;1
272;lakaskultura.hu;no;N/A;2;2
273;csodahelyek.hu;no;N/A;2;2
274;mezohir.hu;yes;yes;2;2
275;pszichoforyou.hu;no;N/A;2;2
276;duol.hu;yes;yes;2;2
277;lakbermagazin.hu;no;N/A;2;2
278;borsod24.hu;yes;yes;2;2
279;magro.hu;no;N/A;3;0
280;divatikon.hu;yes;yes;2;2
281;otthonterkep.hu;no;N/A;2;0
282;eumet.hu;no;N/A;3;2
283;etterem.hu;no;N/A;2;2
284;blogstar.hu;yes;no;2;2
285;jobline.hu;yes;yes;2;2
286;computerworld.hu;no;N/A;2;0
287;runnersworld.hu;no;N/A;2;0
288;intima.hu;no;N/A;3;0
289;tisztajovo.hu;no;N/A;3;3
290;gamer.hu;yes;yes;2;2
291;szabolcsihir.hu;no;N/A;3;0
292;ezermester.hu;no;N/A;2;2
293;tvmusor.hu;no;N/A;2;2
294;filmbirodalmak.com;yes;yes;2;2
295;retroradio.hu;no;N/A;2;0
296;foldjaro.hu;no;N/A;2;1
297;habostorta.hu;no;N/A;2;0
298;epiteszforum.hu;no;N/A;2;0
299;tozsdeforum.hu;yes;yes;2;2
300;hiros.hu;no;N/A;2;0
301;automotor.hu;no;N/A;2;2
302;gamekapocs.hu;no;N/A;2;2
303;tipplap.hu;no;N/A;4;4
304;net.jogtar.hu;no;N/A;1;1
305;eurobarca.hu;no;N/A;3;3
306;alternativenergia.hu;no;N/A;2;0
307;penamadridista.hu;yes;yes;2;2
308;autopro.hu;no;N/A;2;0
309;kertvarazsmagazin.hu;no;N/A;3;0
310;sg.hu;yes;yes;2;2
311;style.hu;no;N/A;3;0
312;carrie.hu;yes;yes;3;1
313;haldorado.hu;no;N/A;2;0
314;totalbike.hu;no;N/A;2;0
315;bball1.hu;no;N/A;2;0
316;magyar-dalszoveg.hu;no;N/A;2;2
317;agraragazat.hu;yes;yes;2;2
318;noiportal.hu;no;N/A;2;0
319;woohoo.hu;no;N/A;4;0
320;puncs.hu;no;N/A;2;2
321;nyugdijguru.hu;no;N/A;3;0
322;likebalaton.hu;no;N/A;2;2
323;recepttar.hu;no;N/A;2;0
324;ezoworld.hu;no;N/A;3;0
325;rendeljkinait.hu;yes;yes;2;2
326;videakid.hu;yes;yes;3;2
327;gepigeny.hu;no;N/A;2;0
328;starity.hu;yes;yes;2;2
329;termeszetjaro.hu;no;N/A;3;3
330;dietaesfitnesz.hu;no;N/A;2;2
331;holtankoljak.hu;no;N/A;2;2
332;mozicsillag.cc;yes;yes;2;2
333;csodalatosmagyarorszag.hu;no;N/A;3;0
334;welovebalaton.hu;no;N/A;2;0
335;keptelenseg.hu;yes;yes;2;2
336;harmonet.hu;no;N/A;2;0
337;startlapjatekok.hu;no;N/A;4;4
338;gastro.hu;no;N/A;2;2
339;vehir.hu;no;N/A;2;1
340;medicalonline.hu;no;N/A;3;2
341;magyar-nemet-szotar.hu;no;N/A;2;0
342;kamaszpanasz.hu;yes;yes;2;2
343;szexrandi.hu;no;N/A;2;0
344;gepmax.hu;yes;yes;2;2
345;fuzovelkifele.com;no;N/A;4;0
346;bikemag.hu;no;N/A;3;0
347;szamoldki.hu;no;N/A;2;0
348;vegyelhazait.hu;no;N/A;2;0
349;oldal.info;no;N/A;3;0
350;totaldamage.hu;no;N/A;3;0
351;mesterszakacs.hu;no;N/A;2;0
352;eletszepitok.hu;no;N/A;2;0
353;jogiforum.hu;no;N/A;2;1
354;balaton.hu;no;N/A;2;0
355;viasat3.hu;no;N/A;6;6
356;morzsafarm.hu;no;N/A;3;0
357;madridom.hu;yes;yes;2;2
358;metnet.hu;yes;yes;2;2
359;bwnet.hu;no;N/A;2;0
360;focimagazin.hu;no;N/A;3;0
361;sportmotor.hu;no;N/A;2;2
362;podpad.hu;no;N/A;4;0
363;naptarak.com;no;N/A;2;2
364;jobinfo.hu;no;N/A;2;0
365;videkize.hu;no;N/A;2;2
366;fitnesslife.hu;no;N/A;2;2
367;sielok.hu;no;N/A;2;2
368;jogaszvilag.hu;no;N/A;2;0
369;spabook.net;no;N/A;3;0
370;teveclub.hu;no;N/A;2;1
371;kreativ.hu;yes;yes;2;2
372;idojaras.hu;no;N/A;2;0
373;viszony.hu;no;N/A;2;2
374;kezdo5.hu;no;N/A;3;0
375;nb2.hu;no;N/A;4;0
376;szoftverbazis.hu;yes;yes;2;0
377;koncert.hu;no;N/A;2;0
378;receptvarazs.hu;no;N/A;2;2
379;snitt.hu;no;N/A;2;2
380;ujegyensuly.hu;no;N/A;2;2
381;gyogyzona.hu;yes;yes;2;2
382;amigeleken.hu;no;N/A;2;2
383;fortunaweb.hu;no;N/A;3;3
384;izeselet.hu;yes;yes;2;2
385;iranymagyarorszag.hu;no;N/A;2;1
386;jarmuipar.hu;no;N/A;3;1
387;filmtekercs.hu;yes;yes;2;2
388;manutdfanatics.hu;yes;yes;2;2
389;pecsistop.hu;no;N/A;2;0
390;hungarytoday.hu;no;N/A;2;0
391;petofilive.hu;no;N/A;2;1
392;dailynewshungary.com;yes;yes;2;2
393;minimatine.hu;no;N/A;2;0
394;webforditas.hu;no;N/A;3;3
395;hirvilag.hu;no;N/A;2;2
396;videoklinika.hu;no;N/A;2;2
397;unilife.hu;yes;yes;2;2
398;kutyabarat.hu;yes;yes;2;2
399;zoldpalya.hu;no;N/A;3;2
400;picibaba.hu;no;N/A;2;1
401;network4.hu;no;N/A;3;0
402;pottyoslabda.hu;no;N/A;2;2
403;hu.motor1.com;no;N/A;1;1
404;transpack.hu;yes;yes;2;2
405;librarius.hu;no;N/A;2;2
406;cultura.hu;no;N/A;4;0
407;szuperinfo.hu;no;N/A;2;2
408;eletforma.hu;yes;yes;2;2
409;egeszsegtukor.hu;no;N/A;2;0
410;womagic.hu;no;N/A;3;3
411;szabadfold.hu;yes;yes;2;2
412;ezoterikus.hu;no;N/A;3;1
413;sorok-kozott.hu;no;N/A;3;3
414;gondola.hu;no;N/A;2;1
415;mindigtvgo.hu;no;N/A;2;0
416;gardenista.hu;no;N/A;3;0
417;cgr.hu;no;N/A;2;2
418;meska.hu;no;N/A;2;0
419;turizmusonline.hu;no;N/A;2;0
420;onroad.hu;no;N/A;2;2
421;magyarfutball.hu;no;N/A;3;0
422;ize.hu;no;N/A;2;2
423;secretstories.hu;no;N/A;2;0
424;mti.hu;no;N/A;2;1
425;csupasport.hu;no;N/A;2;2
426;boraszportal.hu;no;N/A;2;0
427;nonprofit.hu;yes;yes;2;2
428;borsodihir.hu;no;N/A;3;0
429;speedzone.hu;no;N/A;4;0
430;langolo.hu;no;N/A;2;2
431;pharmaonline.hu;no;N/A;3;2
432;kepfeltoltes.eu;no;N/A;2;1
433;stahl.hu;no;N/A;2;0
434;filmio.hu;no;N/A;2;2
435;indafoto.hu;no;N/A;2;0
436;ungarnheute.hu;no;N/A;2;0
437;kecskefeszek.net;no;N/A;2;0
438;techworld.hu;no;N/A;2;2
439;fourfourtwo.hu;no;N/A;2;2
440;nb3.hu;no;N/A;4;0
441;tipptar.hu;no;N/A;2;0
442;playdome.hu;no;N/A;3;1
443;ectopolis.hu;no;N/A;2;0
444;mutargy.com;no;N/A;2;0
445;szalonauto.hu;no;N/A;2;1
446;artportal.hu;no;N/A;2;2
447;foteldoki.hu;no;N/A;2;0
448;drivemebaby.hu;no;N/A;2;2
449;ado1szazalek.com;no;N/A;2;0
450;koncertsziget.hu;yes;yes;2;2
451;testszerviz.hu;no;N/A;3;0
452;legjobbiskola.hu;no;N/A;2;2
453;egijoslat.hu;no;N/A;4;0
454;kirandulastervezo.hu;no;N/A;2;0
455;szepzold.hu;no;N/A;3;0
456;tv2csoport.hu;no;N/A;2;0
457;prove.hu;yes;yes;2;2
458;hatarido-szamitas.hu;no;N/A;2;0
459;konyvcentrum.hu;no;N/A;2;2
460;meglepetes.hu;yes;yes;2;2
461;ujeshasznaltgsm.hu;no;N/A;2;0
462;biztositomagazin.hu;no;N/A;4;0
463;fajdalomportal.hu;no;N/A;2;1
464;figyelo.hu;no;N/A;2;2
465;mmonline.hu;no;N/A;2;1
466;tervezettbaba.hu;no;N/A;3;0
467;kriptoworld.hu;yes;yes;2;2
468;gusto.hu;no;N/A;2;0
469;startrandi.hu;no;N/A;3;0
470;ujotthon.hu;no;N/A;2;1
471;viasat2.hu;no;N/A;2;0
472;budapestinfo.eu;no;N/A;2;1
473;drivemagazine.hu;no;N/A;3;0
474;hirnyolc.hu;no;N/A;2;2
475;autoblog.hu;no;N/A;4;0
476;okosutas.hu;no;N/A;3;0
477;hu.axn.com;yes;no;5;4
478;bbj.hu;no;N/A;2;1
479;mainap.hu;no;N/A;2;1
480;vinoport.hu;no;N/A;2;0
481;nagyhaszon.hu;no;N/A;2;1
482;pafi.hu;no;N/A;2;2
483;eco.hu;no;N/A;3;0
484;mindenkilapja.hu;no;N/A;2;2
485;hajokonyha.hu;yes;yes;2;2
486;beerporn.hu;no;N/A;3;0
487;fintechradar.hu;yes;yes;2;2
488;csajokamotoron.hu;yes;yes;2;2
489;hazi-mozi.hu;no;N/A;2;0
490;blocks.hu;no;N/A;4;0
491;izletes.hu;yes;no;2;2
492;drportal.hu;yes;yes;2;2
493;kvizpart.hu;yes;yes;2;0
494;techblogger.hu;no;N/A;2;0
495;noivilag.hu;no;N/A;4;0
496;50plusz.hu;no;N/A;3;0
497;szol24.hu;yes;yes;2;2
498;videolista.hu;no;N/A;2;0
499;utisugo.hu;no;N/A;2;0
500;kutya-tar.hu;no;N/A;2;0
